Hour,Timestamp,Busyness Predicted,Taxi Zone ID
19,1690826400.0,-0.8999989303878875,13
20,1690830000.0,-0.9069010403206532,13
21,1690833600.0,-0.9101020188401965,13
22,1690837200.0,-0.9114024163637614,13
23,1690840800.0,-0.9109022634700825,13
0,1690758000.0,-0.749753001126809,24
1,1690761600.0,-0.8394481287766364,24
2,1690765200.0,-0.8421812558786311,24
3,1690768800.0,-0.8419811947211593,24
4,1690772400.0,-0.9065009180057101,24
5,1690776000.0,-0.8986985328643223,24
6,1690779600.0,-0.8013687797544498,24
7,1690783200.0,-0.739049729202085,24
8,1690786800.0,-0.12776286254799088,24
9,1690790400.0,-0.12216115013878953,24
10,1690794000.0,-0.22429237102797783,24
11,1690797600.0,-0.18758114863196207,24
12,1690801200.0,-0.20108527676128668,24
13,1690804800.0,-0.1975842065055359,24
14,1690808400.0,-0.20188552139117263,24
15,1690812000.0,-0.21308894620957536,24
16,1690815600.0,-0.2270932272325787,24
17,1690819200.0,-0.2595031347429576,24
18,1690822800.0,-0.14626851961410237,24
19,1690826400.0,-0.18748111805322634,24
20,1690830000.0,-0.45356245749028884,24
21,1690833600.0,-0.46166493436788364,24
22,1690837200.0,-0.5315863089041649,24
23,1690840800.0,-0.5897040751496283,24
0,1690758000.0,-0.6442280300550047,41
1,1690761600.0,-0.780562419377416,41
2,1690765200.0,-0.8311778922176997,41
3,1690768800.0,-0.8426814087723103,41
4,1690772400.0,-0.8997988692304162,41
5,1690776000.0,-0.8952974931873078,41
6,1690779600.0,-0.850083671598754,41
7,1690783200.0,-0.7240893670036536,41
8,1690786800.0,-0.7463084424746737,41
9,1690790400.0,-0.7101408919474567,41
10,1690794000.0,-0.7052393935894057,41
11,1690797600.0,-0.6945361216646818,41
12,1690801200.0,-0.6551240736428011,41
13,1690804800.0,-0.6134113223099984,41
14,1690808400.0,-0.5863030354726131,41
15,1690812000.0,-0.5633960329421294,41
16,1690815600.0,-0.5660968585679943,41
17,1690819200.0,-0.47746976580813044,41
18,1690822800.0,-0.47841141831682504,41
19,1690826400.0,-0.4697917952215547,41
20,1690830000.0,-0.5257446472500417,41
21,1690833600.0,-0.5176192617562351,41
22,1690837200.0,-0.526626736429396,41
23,1690840800.0,-0.5876272901242796,41
0,1690758000.0,-0.8336759542395776,42
1,1690761600.0,-0.8855945270499415,42
2,1690765200.0,-0.8905960559867284,42
3,1690768800.0,-0.8428814699297809,42
4,1690772400.0,-0.9076012543718036,42
5,1690776000.0,-0.9128028444660615,42
6,1690779600.0,-0.8977982576557005,42
7,1690783200.0,-0.8825528115497412,42
8,1690786800.0,-0.8199744673992965,42
9,1690790400.0,-0.847082754236682,42
10,1690794000.0,-0.7896652020423686,42
11,1690797600.0,-0.7943666392429486,42
12,1690801200.0,-0.7071399745853849,42
13,1690804800.0,-0.7006379869675617,42
14,1690808400.0,-0.7223446225532172,42
15,1690812000.0,-0.7095407084750421,42
16,1690815600.0,-0.7348484448951841,42
17,1690819200.0,-0.7264533900501094,42
18,1690822800.0,-0.6708288745043116,42
19,1690826400.0,-0.6762305257560417,42
20,1690830000.0,-0.6983372836566397,42
21,1690833600.0,-0.7734602482871794,42
22,1690837200.0,-0.8217750178165406,42
23,1690840800.0,-0.8074706450573303,42
0,1690758000.0,-0.7259457233877034,43
1,1690761600.0,-0.818373978139525,43
2,1690765200.0,-0.8470827542366823,43
3,1690768800.0,-0.8411809500912734,43
4,1690772400.0,-0.8904960254079921,43
5,1690776000.0,-0.8960977378171933,43
6,1690779600.0,-0.8834426243098232,43
7,1690783200.0,-0.8553158436158964,43
8,1690786800.0,-0.8336786566860935,43
9,1690790400.0,-0.8213748955015976,43
10,1690794000.0,-0.813872602096417,43
11,1690797600.0,-0.8025691466992786,43
12,1690801200.0,-0.7781616854877588,43
13,1690804800.0,-0.7826630615308668,43
14,1690808400.0,-0.7770613491216654,43
15,1690812000.0,-0.7402500961469138,43
16,1690815600.0,-0.7379493928359918,43
17,1690819200.0,-0.7182433688250515,43
18,1690822800.0,-0.6997377117589398,43
19,1690826400.0,-0.7126416564158501,43
20,1690830000.0,-0.7184434299825228,43
21,1690833600.0,-0.7285476165462936,43
22,1690837200.0,-0.6977937148337536,43
23,1690840800.0,-0.6871800818419028,43
0,1690758000.0,-0.7231448671831027,45
1,1690761600.0,-0.8558854451654266,45
2,1690765200.0,-0.8908961477229353,45
3,1690768800.0,-0.8695896344522231,45
4,1690772400.0,-0.9013993584901878,45
5,1690776000.0,-0.8872950468884486,45
6,1690779600.0,-0.8369796657843728,45
7,1690783200.0,-0.6715290885554616,45
8,1690786800.0,-0.45056154012821725,45
9,1690790400.0,-0.22589286028774988,45
10,1690794000.0,0.28699178251398877,45
11,1690797600.0,0.4741441132036651,45
12,1690801200.0,0.8765441479588174,45
13,1690804800.0,0.9083538719967817,45
14,1690808400.0,0.9700727390767323,45
15,1690812000.0,1.0176872945549436,45
16,1690815600.0,0.8500360445938472,45
17,1690819200.0,0.6397717680913256,45
18,1690822800.0,0.44231140566697935,45
19,1690826400.0,0.19873694644545747,45
20,1690830000.0,0.012347959439241891,45
21,1690833600.0,-0.002488131029802546,45
22,1690837200.0,-0.1580741439655161,45
23,1690840800.0,-0.5190824865621972,45
0,1690758000.0,0.635170361469482,48
1,1690761600.0,0.003724683345649889,48
2,1690765200.0,-0.30487535753431644,48
3,1690768800.0,-0.4488610202897094,48
4,1690772400.0,-0.47276832860755075,48
5,1690776000.0,-0.5627958494697148,48
6,1690779600.0,-0.26730551988434514,48
7,1690783200.0,-0.22169157598084863,48
8,1690786800.0,0.08550233131660227,48
9,1690790400.0,0.3399801236203195,48
10,1690794000.0,0.5531452869061771,48
11,1690797600.0,0.5787531150625261,48
12,1690801200.0,0.7777139361679085,48
13,1690804800.0,0.9671718522933958,48
14,1690808400.0,0.9564685803686717,48
15,1690812000.0,1.08090662031593,48
16,1690815600.0,1.44771875253988,48
17,1690819200.0,1.6753883497424196,48
18,1690822800.0,1.7045972787332555,48
19,1690826400.0,1.661083976983209,48
20,1690830000.0,1.4429172847605651,48
21,1690833600.0,1.5119383840882246,48
22,1690837200.0,1.5790589024199044,48
23,1690840800.0,1.4389160616111356,48
0,1690758000.0,-0.5387686532247645,50
1,1690761600.0,-0.6706697109071962,50
2,1690765200.0,-0.7605618495725391,50
3,1690768800.0,-0.8218750483952758,50
4,1690772400.0,-0.8681892063499222,50
5,1690776000.0,-0.8734728508056493,50
6,1690779600.0,-0.8043696971165221,50
7,1690783200.0,-0.6733296389727051,50
8,1690786800.0,-0.4709677781903073,50
9,1690790400.0,-0.3639350589430679,50
10,1690794000.0,-0.32552331670854456,50
11,1690797600.0,-0.35953371347869534,50
12,1690801200.0,-0.2921131034108083,50
13,1690804800.0,-0.2828102595883846,50
14,1690808400.0,-0.18628075110839754,50
15,1690812000.0,-0.1795787023331031,50
16,1690815600.0,-0.17057595024688665,50
17,1690819200.0,-0.17047591966815093,50
18,1690822800.0,-0.14246735762214432,50
19,1690826400.0,-0.14876928408249582,50
20,1690830000.0,-0.17477723455378766,50
21,1690833600.0,-0.3182210844608358,50
22,1690837200.0,-0.31131897452806984,50
23,1690840800.0,-0.2977148158200095,50
0,1690758000.0,0.15373893648249978,68
1,1690761600.0,-0.21168851810727482,68
2,1690765200.0,-0.6389191198876116,68
3,1690768800.0,-0.6852332778422583,68
4,1690772400.0,-0.7091405861600999,68
5,1690776000.0,-0.7031387514359551,68
6,1690779600.0,-0.5365878378409514,68
7,1690783200.0,-0.38694209205228774,68
8,1690786800.0,0.30867621176202553,68
9,1690790400.0,0.4609170933118264,68
10,1690794000.0,0.5955582522901297,68
11,1690797600.0,0.6703811251844621,68
12,1690801200.0,1.0125857350394212,68
13,1690804800.0,0.9914792829261799,68
14,1690808400.0,1.0966114211774405,68
15,1690812000.0,1.1152171088222875,68
16,1690815600.0,1.2392550264546036,68
17,1690819200.0,1.385999885459931,68
18,1690822800.0,1.1766358841660307,68
19,1690826400.0,1.1654324593476288,68
20,1690830000.0,1.231852763628158,68
21,1690833600.0,1.1330225518372492,68
22,1690837200.0,0.7470276935726191,68
23,1690840800.0,0.46571856109114224,68
0,1690758000.0,0.6987466259967414,74
1,1690761600.0,0.34946073760716057,74
2,1690765200.0,-0.5263857883985288,74
3,1690768800.0,-0.6023977403939078,74
4,1690772400.0,-0.7404501573043858,74
5,1690776000.0,-0.8309778310602282,74
6,1690779600.0,-0.7073400357428555,74
7,1690783200.0,-0.6674278348272966,74
8,1690786800.0,-0.4909738939374553,74
9,1690790400.0,-0.3466297688217853,74
10,1690794000.0,-0.1988846040291005,74
11,1690797600.0,-0.16387390147159223,74
12,1690801200.0,0.08120101643096551,74
13,1690804800.0,0.1473212289752884,74
14,1690808400.0,0.310371072314541,74
15,1690812000.0,0.4827237594762176,74
16,1690815600.0,0.5132330859906175,74
17,1690819200.0,0.7235973930718742,74
18,1690822800.0,1.2136471982982546,74
19,1690826400.0,1.2584608975718645,74
20,1690830000.0,1.2772666463741835,74
21,1690833600.0,1.3109769514081273,74
22,1690837200.0,1.3425866142886205,74
23,1690840800.0,1.3692947788110619,74
0,1690758000.0,-0.6808319323778852,75
1,1690761600.0,-0.821674987237805,75
2,1690765200.0,-0.8081708591084804,75
3,1690768800.0,-0.837479818678051,75
4,1690772400.0,-0.8830937625815474,75
5,1690776000.0,-0.8931968510338573,75
6,1690779600.0,-0.8147728773050384,75
7,1690783200.0,-0.7201439498210302,75
8,1690786800.0,-0.6721292720278766,75
9,1690790400.0,-0.648922177761185,75
10,1690794000.0,-0.6428203124583052,75
11,1690797600.0,-0.5694978982450091,75
12,1690801200.0,-0.580301200748469,75
13,1690804800.0,-0.5411892444627954,75
14,1690808400.0,-0.5704982040323667,75
15,1690812000.0,-0.41234985905116517,75
16,1690815600.0,-0.40624799374828513,75
17,1690819200.0,-0.3966450581896541,75
18,1690822800.0,-0.4135502259959938,75
19,1690826400.0,-0.5800011090122619,75
20,1690830000.0,-0.5849026073703131,75
21,1690833600.0,-0.6022078974915953,75
22,1690837200.0,-0.6145116586760913,75
23,1690840800.0,-0.6176126066168992,75
0,1690758000.0,-0.5855027908427275,79
1,1690761600.0,-0.7429229027309716,79
2,1690765200.0,-0.8045697582739935,79
3,1690768800.0,-0.8508839162286398,79
4,1690772400.0,-0.8560855063228983,79
5,1690776000.0,-0.8174737029309039,79
6,1690779600.0,-0.6523232174381999,79
7,1690783200.0,-0.3878044729956854,79
8,1690786800.0,-0.3687365267223835,79
9,1690790400.0,-0.39574478298103255,79
10,1690794000.0,-0.2504003520780055,79
11,1690797600.0,-0.17297668413654427,79
12,1690801200.0,-0.21408925199693263,79
13,1690804800.0,-0.06004216074389629,79
14,1690808400.0,-0.03913576978812712,79
15,1690812000.0,-0.02213057140305166,79
16,1690815600.0,-0.031933568119153974,79
17,1690819200.0,-0.02903268133581758,79
18,1690822800.0,-0.029132711914553328,79
19,1690826400.0,-0.15527127170031868,79
20,1690830000.0,-0.35145603816126103,79
21,1690833600.0,-0.36302970565031556,79
22,1690837200.0,-0.36757733907846973,79
23,1690840800.0,-0.4409500468778369,79
0,1690758000.0,-0.5110194021968241,87
1,1690761600.0,-0.7314512680284908,87
2,1690765200.0,-0.8102715012619303,87
3,1690768800.0,-0.8149729384625104,87
4,1690772400.0,-0.8904960254079921,87
5,1690776000.0,-0.891696392352821,87
6,1690779600.0,-0.8488833046539254,87
7,1690783200.0,-0.752353796173938,87
8,1690786800.0,-0.7058395770618204,87
9,1690790400.0,-0.663626672835339,87
10,1690794000.0,-0.6377187529427829,87
11,1690797600.0,-0.557894351111664,87
12,1690801200.0,-0.45256215170293174,87
13,1690804800.0,-0.45956429221443346,87
14,1690808400.0,-0.45366815712794323,87
15,1690812000.0,-0.43605710621153476,87
16,1690815600.0,-0.33322567127119646,87
17,1690819200.0,-0.2576025537469786,87
18,1690822800.0,-0.21819050572509788,87
19,1690826400.0,-0.2258928602877497,87
20,1690830000.0,-0.23509567353143757,87
21,1690833600.0,-0.2452987925624828,87
22,1690837200.0,-0.25330123886134187,87
23,1690840800.0,-0.24679925124351892,87
0,1690758000.0,-0.8288128161751713,88
1,1690761600.0,-0.8687893898223372,88
2,1690765200.0,-0.8924966369827073,88
3,1690768800.0,-0.8805929981131543,88
4,1690772400.0,-0.9119025692574404,88
5,1690776000.0,-0.9109022634700827,88
6,1690779600.0,-0.8745911633890097,88
7,1690783200.0,-0.8397805219889728,88
8,1690786800.0,-0.7236450200767816,88
9,1690790400.0,-0.7128417175733217,88
10,1690794000.0,-0.6329172851634673,88
11,1690797600.0,-0.6518230645445217,88
12,1690801200.0,-0.6363183248404822,88
13,1690804800.0,-0.6370185388916324,88
14,1690808400.0,-0.616612300829542,88
15,1690812000.0,-0.6202134016640284,88
16,1690815600.0,-0.6111106189990761,88
17,1690819200.0,-0.6200133405065569,88
18,1690822800.0,-0.6154119338847128,88
19,1690826400.0,-0.6468215356077347,88
20,1690830000.0,-0.6709289050830474,88
21,1690833600.0,-0.6810319935353568,88
22,1690837200.0,-0.7367490258911629,88
23,1690840800.0,-0.7205440721359736,88
0,1690758000.0,-0.2125887933158966,90
1,1690761600.0,-0.4335827417798141,90
2,1690765200.0,-0.6441207099818697,90
3,1690768800.0,-0.7607563647877402,90
4,1690772400.0,-0.8264764550171196,90
5,1690776000.0,-0.8628875856769285,90
6,1690779600.0,-0.7626569457837188,90
7,1690783200.0,-0.6372186000491036,90
8,1690786800.0,-0.5295856973294493,90
9,1690790400.0,-0.31772093156715703,90
10,1690794000.0,-0.2036860718084158,90
11,1690797600.0,0.004477562540654605,90
12,1690801200.0,0.1375182322591859,90
13,1690804800.0,0.12991590827526986,90
14,1690808400.0,0.2659574953558732,90
15,1690812000.0,0.23834905562480954,90
16,1690815600.0,0.23094679279836505,90
17,1690819200.0,0.2306467010621579,90
18,1690822800.0,0.20543899522075185,90
19,1690826400.0,0.20984034068512422,90
20,1690830000.0,0.16202572404944168,90
21,1690833600.0,0.17853076954083846,90
22,1690837200.0,0.06159502299876098,90
23,1690840800.0,0.1353601197594171,90
0,1690758000.0,-0.6886343175192732,100
1,1690761600.0,-0.7194652054475245,100
2,1690765200.0,-0.8394804302527655,100
3,1690768800.0,-0.8312779227964353,100
4,1690772400.0,-0.9012993279114523,100
5,1690776000.0,-0.9055006122183525,100
6,1690779600.0,-0.8622874022045146,100
7,1690783200.0,-0.8463825401855319,100
8,1690786800.0,-0.7321476192693193,100
9,1690790400.0,-0.7133418704670008,100
10,1690794000.0,-0.6945361216646824,100
11,1690797600.0,-0.6905348985152523,100
12,1690801200.0,-0.6733296389727051,100
13,1690804800.0,-0.6682280794571825,100
14,1690808400.0,-0.6591252967922305,100
15,1690812000.0,-0.6613259695244167,100
16,1690815600.0,-0.6370185388916323,100
17,1690819200.0,-0.6518016815622292,100
18,1690822800.0,-0.597906582605959,100
19,1690826400.0,-0.627715695069209,100
20,1690830000.0,-0.633717529793353,100
21,1690833600.0,-0.6308166430100163,100
22,1690837200.0,-0.6159120867783913,100
23,1690840800.0,-0.4838107462449108,100
0,1690758000.0,-0.31832111503957156,107
1,1690761600.0,-0.5372880518921017,107
2,1690765200.0,-0.7448199015313058,107
3,1690768800.0,-0.8098713789469876,107
4,1690772400.0,-0.8233755070763127,107
5,1690776000.0,-0.5928050230904363,107
6,1690779600.0,-0.3468298299792567,107
7,1690783200.0,-0.031233354068003802,107
8,1690786800.0,-0.21699013878026902,107
9,1690790400.0,-0.0062257093840693434,107
10,1690794000.0,0.10180731565052754,107
11,1690797600.0,0.13801838515286466,107
12,1690801200.0,0.31167146983810556,107
13,1690804800.0,0.3137721119915562,107
14,1690808400.0,0.2957666078191232,107
15,1690812000.0,0.365287860040461,107
16,1690815600.0,0.3841936394215155,107
17,1690819200.0,0.45121412717446,107
18,1690822800.0,0.4278069717502973,107
19,1690826400.0,0.353884374064587,107
20,1690830000.0,-0.0063257399628051025,107
21,1690833600.0,-0.03153344580421104,107
22,1690837200.0,-0.1978842982417432,107
23,1690840800.0,-0.2098879676900317,107
0,1690758000.0,-0.09545298561634749,113
1,1690761600.0,-0.5663552903495352,113
2,1690765200.0,-0.6227141661324219,113
3,1690768800.0,-0.7320475886905834,113
4,1690772400.0,-0.7515535515440523,113
5,1690776000.0,-0.8291772806429849,113
6,1690779600.0,-0.6568245934813086,113
7,1690783200.0,-0.31892129851198586,113
8,1690786800.0,-0.21318897678831092,113
9,1690790400.0,-0.011527330057063457,113
10,1690794000.0,0.028184809701024476,113
11,1690797600.0,0.053792637857373385,113
12,1690801200.0,0.32737627069961667,113
13,1690804800.0,0.3152725706725923,113
14,1690808400.0,0.42040470892385273,113
15,1690812000.0,0.6525756821695005,113
16,1690815600.0,0.6930880665574741,113
17,1690819200.0,0.8860470529387129,113
18,1690822800.0,0.7878170246202184,113
19,1690826400.0,0.7779139973253806,113
20,1690830000.0,0.6409721350361549,113
21,1690833600.0,0.6217662639188931,113
22,1690837200.0,0.6510688582707006,113
23,1690840800.0,0.5420493987022275,113
0,1690758000.0,-0.494222440312494,114
1,1690761600.0,-0.7007077705919774,114
2,1690765200.0,-0.8087710425808943,114
3,1690768800.0,-0.8494834881263394,114
4,1690772400.0,-0.8934969427700645,114
5,1690776000.0,-0.8923966064039717,114
6,1690779600.0,-0.8494834881263393,114
7,1690783200.0,-0.7538542548549738,114
8,1690786800.0,-0.5123804377869028,114
9,1690790400.0,-0.4183516937753094,114
10,1690794000.0,-0.3184276744538481,114
11,1690797600.0,-0.22239179003199896,114
12,1690801200.0,0.053609485368462995,114
13,1690804800.0,0.08030074122234389,114
14,1690808400.0,0.14602083145172365,114
15,1690812000.0,0.1430199140896515,114
16,1690815600.0,0.17332917944658002,114
17,1690819200.0,0.2747601862846184,114
18,1690822800.0,0.3876947096772663,114
19,1690826400.0,0.369189052611155,114
20,1690830000.0,0.15582628846087712,114
21,1690833600.0,0.176030005072445,114
